user_id,gender,married,has_children,home_country,home_city,home_airport,user_age,account_age,total_sessions,avg_session_duration,avg_page_clicks,avg_clicks_per_min,avg_seats,avg_checked_bags,num_trip_discounts,avg_trip_discount_amount,total_airlines,top_airline,total_origin_airports,total_destinations,top_destination,total_destination_airports,avg_rooms,total_hotels,total_hotel_brands,top_hotel_brand,total_trips,avg_trip_duration_days,avg_trip_distance_km,avg_base_trip_cost,avg_total_trip_cost,type_browsing,type_complete-package,type_flight-hotel,type_flight-one-way,type_flight-roundtrip,type_hotel-only,status_cancelled,status_complete,status_none,category_extended,category_other,category_week,category_weekend,browsing_frequency,booking_frequency,booking_conversion,cancellation_rate
375729,f,False,False,usa,atlanta,atl,53,26,8,2.18,17.75,8.08,0.38,0.12,5,0.1,3,delta air lines,1,3,los angeles,3,0.38,3,3,banyan tree,3,1.75,1855.09,439.14,365.29,5,3,0,0,0,0,0,3,5,1,1,1,0,0.31,0.12,0.38,0.0
375751,f,True,False,usa,cleveland,cle,50,26,8,2.95,24.0,8.17,0.38,0.12,1,0.05,3,air france,1,3,austin,3,0.25,2,2,accor,3,1.62,1368.2,224.2,224.2,5,2,0,0,1,0,0,3,5,2,0,1,0,0.31,0.12,0.38,0.0
376159,f,False,False,usa,long beach,lgb,42,26,8,1.59,12.75,8.02,0.12,0.12,0,,1,delta air lines,1,1,houston,1,0.25,2,2,banyan tree,2,1.12,2219.7,146.78,146.78,6,1,0,0,0,1,0,2,6,0,1,1,0,0.31,0.08,0.25,0.0
377069,f,True,False,usa,new york,lga,68,26,8,15.94,32.5,7.16,0.5,0.25,1,0.05,1,allegiant air,1,1,el paso,1,0.0,0,0,,2,1.0,3056.66,231.67,225.88,6,1,0,0,1,0,1,1,6,1,1,0,0,0.31,0.08,0.25,0.5
377411,f,True,False,canada,montreal,ymx,38,26,8,1.84,14.75,7.98,0.38,0.0,4,0.12,2,delta air lines,1,2,houston,2,0.38,2,2,marriott,2,1.12,1562.4,229.08,220.45,6,2,0,0,0,0,0,2,6,1,1,0,0,0.31,0.08,0.25,0.0
378565,f,True,True,usa,nashville,bna,41,26,8,2.12,17.0,8.07,0.25,0.12,4,0.08,2,jetblue airways,1,2,san antonio,2,0.75,5,5,aman resorts,5,6.38,2061.3,1176.58,1158.69,3,2,0,0,0,3,0,5,3,3,1,1,0,0.31,0.19,0.62,0.0
379543,f,True,False,usa,san jose,sjc,57,26,8,1.59,13.0,8.18,0.38,0.12,2,0.12,2,delta air lines,1,3,austin,3,0.38,3,3,choice hotels,3,1.88,2268.51,423.14,423.14,5,3,0,0,0,0,0,3,5,2,1,0,0,0.31,0.12,0.38,0.0
380434,f,True,True,usa,oklahoma city,tik,50,26,8,1.74,14.25,8.18,0.38,0.12,3,0.1,3,kenmore air,1,3,seattle,3,0.38,3,3,aman resorts,3,1.88,1851.75,354.97,326.75,5,3,0,0,0,0,0,3,5,2,0,0,1,0.31,0.12,0.38,0.0
380436,f,False,False,usa,new york,lga,45,26,8,1.66,13.38,8.1,0.12,0.12,2,0.18,1,delta air lines,1,1,toronto,1,0.12,1,1,conrad,1,0.88,567.24,117.28,105.55,7,1,0,0,0,0,0,1,7,1,0,0,0,0.31,0.04,0.12,0.0
380757,f,False,True,usa,los angeles,lax,47,26,8,1.9,15.25,8.02,0.38,0.12,3,0.05,3,delta air lines,1,3,montreal,3,0.38,3,3,hyatt,3,2.5,1578.05,290.95,285.51,5,2,1,0,0,0,0,3,5,1,1,1,0,0.31,0.12,0.38,0.0
380874,f,True,False,usa,louisville,lou,54,26,8,1.82,14.62,8.04,0.38,0.25,3,0.18,3,airtran airways,1,3,nashville,3,0.38,3,3,banyan tree,3,1.38,1422.91,237.66,185.83,5,3,0,0,0,0,0,3,5,1,0,2,0,0.31,0.12,0.38,0.0
380949,f,False,False,usa,san antonio,sat,46,26,8,18.6,54.0,7.21,0.75,0.12,1,0.15,5,united airlines,1,4,los angeles,4,0.62,4,4,accor,6,3.0,1957.72,685.98,670.62,2,5,0,0,1,0,1,5,2,2,2,1,1,0.31,0.23,0.75,0.17
381259,f,False,True,usa,san diego,san,22,26,8,1.52,12.12,7.94,0.12,0.12,1,0.1,1,american airlines,1,1,washington,1,0.12,1,1,radisson,1,0.38,3654.8,106.94,106.94,7,1,0,0,0,0,0,1,7,0,0,1,0,0.31,0.04,0.12,0.0
381465,f,False,False,usa,san antonio,sat,34,26,8,6.98,30.62,7.13,0.38,0.0,2,0.08,2,united airlines,1,2,houston,2,0.62,4,3,shangri-la,5,5.5,769.67,552.12,534.34,3,1,2,0,0,2,1,4,3,2,1,2,0,0.31,0.19,0.62,0.2
382181,f,True,False,canada,halifax,yhz,37,26,8,1.64,13.25,8.1,0.38,0.25,2,0.18,2,american airlines,1,3,edmonton,3,0.25,2,2,fairmont,3,1.88,1963.16,270.13,270.13,5,2,0,0,1,0,0,3,5,2,0,0,1,0.31,0.12,0.38,0.0
382384,f,True,False,usa,st. petersburg,pie,57,26,7,0.96,7.57,7.84,0.0,0.0,0,,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,7,0,0,0,0,0,0,0,7,0,0,0,0,0.27,0.0,0.0,
382533,f,False,False,usa,long beach,lgb,18,26,8,1.09,8.75,7.99,0.0,0.0,2,0.12,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.31,0.0,0.0,
385689,f,False,True,usa,nashville,bna,50,26,8,1.43,11.5,7.98,0.5,0.12,2,0.15,3,cape air,1,3,boston,3,0.62,4,4,banyan tree,4,3.12,1900.37,665.41,590.23,4,3,0,0,0,1,0,4,4,2,1,0,1,0.31,0.15,0.5,0.0
386255,f,False,True,usa,mobile,bfm,32,26,8,0.99,8.0,7.99,0.0,0.0,3,0.08,0,,0,0,,0,0.25,1,1,choice hotels,1,0.62,,167.5,167.5,7,0,0,0,0,1,0,1,7,1,0,0,0,0.31,0.04,0.12,0.0
386469,f,False,False,usa,stockton,sck,18,26,9,1.32,10.56,7.94,0.0,0.0,1,0.3,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,9,0,0,0,0,0,0,0,9,0,0,0,0,0.35,0.0,0.0,
386914,f,True,True,canada,hamilton,yhm,47,26,8,16.46,36.75,7.26,1.38,1.12,4,0.12,2,air india limited,1,2,delhi,2,0.12,1,1,wyndham,3,2.38,8019.95,2912.26,2621.04,5,2,0,0,1,0,1,2,5,1,2,0,0,0.31,0.12,0.38,0.33
387282,f,False,True,usa,amarillo,ama,31,26,8,1.34,10.88,8.09,0.0,0.0,3,0.15,0,,0,0,,0,0.38,1,1,four seasons,1,0.62,,206.25,185.62,7,0,0,0,0,1,0,1,7,1,0,0,0,0.31,0.04,0.12,0.0
387783,m,True,True,usa,oakland,oak,54,26,7,1.11,9.0,8.12,0.0,0.0,1,0.55,0,,0,0,,0,0.43,2,2,hyatt,2,2.29,,402.0,402.0,5,0,0,0,0,2,0,2,5,1,0,1,0,0.27,0.08,0.29,0.0
388328,f,True,True,canada,toronto,yyz,51,26,9,1.84,15.0,8.13,0.33,0.33,4,0.14,3,aeroméxico,1,3,fresno,3,0.56,5,4,aman resorts,5,3.44,2469.19,761.74,745.71,4,3,0,0,0,2,0,5,4,3,0,2,0,0.35,0.19,0.56,0.0
388767,f,True,True,usa,tallahassee,tlh,45,26,8,1.62,13.0,8.02,0.12,0.12,0,,1,southwest airlines,1,1,el paso,1,0.12,1,1,fairmont,1,1.5,2099.66,282.79,282.79,7,1,0,0,0,0,0,1,7,1,0,0,0,0.31,0.04,0.12,0.0
388947,m,False,False,usa,new york,lga,41,26,9,1.54,12.44,8.02,0.33,0.22,3,0.23,3,alitalia,1,3,portland,3,0.22,2,2,marriott,3,1.0,2342.34,251.9,231.93,6,2,0,0,1,0,0,3,6,0,2,1,0,0.35,0.12,0.33,0.0
389434,f,False,False,usa,new york,lga,42,26,7,21.08,60.29,6.92,0.71,0.29,3,0.12,2,american airlines,1,3,phoenix,3,0.71,4,4,starwood,5,3.0,2893.37,695.98,673.12,2,5,0,0,0,0,1,4,2,1,4,0,0,0.27,0.19,0.71,0.2
389662,f,False,False,usa,fresno,fat,39,26,8,2.26,18.25,8.08,0.25,0.25,3,0.15,2,american airlines,1,2,calgary,2,0.38,3,3,best western,3,1.38,1892.18,212.27,201.23,5,2,0,0,0,1,0,3,5,1,0,2,0,0.31,0.12,0.38,0.0
389759,f,False,True,usa,anchorage,anc,33,26,8,2.4,19.5,8.07,0.62,0.12,3,0.17,3,allegiant air,1,3,calgary,3,0.62,3,3,hilton,3,1.5,4597.45,576.96,563.03,5,3,0,0,0,0,0,3,5,1,1,1,0,0.31,0.12,0.38,0.0
390811,f,False,False,usa,los angeles,lax,41,26,7,2.03,16.43,8.08,0.29,0.14,1,0.1,2,united airlines,1,2,calgary,2,0.29,2,2,banyan tree,2,2.0,2453.56,338.45,338.45,5,2,0,0,0,0,0,2,5,2,0,0,0,0.27,0.08,0.29,0.0
392453,f,False,False,usa,el paso,elp,58,26,8,1.21,9.75,8.12,0.12,0.12,3,0.12,1,air canada,1,1,vancouver,1,0.12,1,1,hilton,1,1.62,2387.71,195.0,185.25,7,1,0,0,0,0,0,1,7,0,1,0,0,0.31,0.04,0.12,0.0
395202,f,False,False,usa,san jose,sjc,27,25,8,1.1,8.88,8.0,0.0,0.0,1,0.2,0,,0,0,,0,0.12,1,1,fairmont,1,1.75,,399.0,399.0,7,0,0,0,0,1,0,1,7,1,0,0,0,0.32,0.04,0.12,0.0
395981,f,True,False,canada,vancouver,yvr,52,25,8,1.59,12.62,7.85,0.5,0.38,1,0.2,3,air canada,1,3,denver,3,0.5,3,2,banyan tree,3,1.25,2767.54,510.86,463.09,5,3,0,0,0,0,0,3,5,0,2,0,1,0.32,0.12,0.38,0.0
396552,f,True,False,canada,london,yxu,46,25,8,1.69,13.62,7.99,0.5,0.25,1,0.1,3,airtran airways,1,4,baltimore,4,0.5,4,4,choice hotels,4,1.25,1621.45,246.73,246.73,4,2,2,0,0,0,0,4,4,0,0,4,0,0.32,0.16,0.5,0.0
399137,f,True,False,usa,dallas,dal,54,25,8,2.39,19.38,8.1,0.25,0.25,3,0.17,2,american airlines,1,2,new york,2,0.75,4,4,choice hotels,4,2.62,2151.32,607.31,552.18,4,2,0,0,0,2,0,4,4,3,0,0,1,0.32,0.16,0.5,0.0
399218,f,True,True,usa,fort worth,ftw,44,25,8,1.89,15.12,7.93,0.25,0.12,1,0.2,2,delta air lines,1,2,new york,2,0.12,1,1,nh hotel,2,0.88,1320.82,107.11,107.11,6,1,0,0,1,0,0,2,6,1,0,1,0,0.32,0.08,0.25,0.0
399799,f,True,False,canada,toronto,ytz,55,25,8,1.95,15.75,7.98,0.5,0.25,1,0.1,4,air france,1,4,chicago,4,0.5,4,4,banyan tree,4,2.0,2097.94,291.9,291.9,4,3,1,0,0,0,0,4,4,0,2,1,1,0.32,0.16,0.5,0.0
400275,f,True,True,usa,phoenix,luf,56,25,8,1.54,12.38,8.15,0.25,0.12,3,0.13,2,american airlines,1,2,detroit,2,0.12,1,1,crowne plaza,2,1.12,3050.24,298.51,232.27,6,1,0,0,1,0,0,2,6,1,0,1,0,0.32,0.08,0.25,0.0
400582,f,True,False,usa,chicago,ord,33,25,8,1.94,15.62,8.04,0.38,0.0,2,0.12,2,united airlines,1,3,fort worth,3,0.5,4,4,conrad,4,2.12,1214.39,534.74,525.21,4,3,0,0,0,1,0,4,4,2,1,0,1,0.32,0.16,0.5,0.0
400899,f,True,False,canada,quebec,yqb,46,25,8,3.92,31.88,8.12,0.5,0.25,0,,2,american airlines,1,3,ottawa,3,0.5,3,3,aman resorts,3,2.25,1813.08,405.0,405.0,5,3,0,0,0,0,0,3,5,2,1,0,0,0.32,0.12,0.38,0.0
401245,f,False,False,usa,omaha,off,28,25,8,1.86,15.0,8.06,0.38,0.0,4,0.15,3,great lakes airlines,1,2,los angeles,2,0.25,2,2,conrad,3,1.62,1855.64,240.98,229.71,5,2,0,0,1,0,0,3,5,1,0,2,0,0.32,0.12,0.38,0.0
402332,f,False,False,usa,sacramento,mcc,33,25,8,2.12,17.12,8.0,0.38,0.0,3,0.1,2,delta air lines,1,2,los angeles,2,0.38,2,2,marriott,2,0.75,2055.65,155.99,132.41,6,2,0,0,0,0,0,2,6,0,1,0,1,0.32,0.08,0.25,0.0
402978,f,True,False,usa,milwaukee,mke,52,25,8,1.78,14.38,8.05,0.5,0.38,1,0.15,4,american airlines,1,3,san diego,3,0.5,4,4,aman resorts,4,2.5,1994.48,473.38,460.23,4,4,0,0,0,0,0,4,4,1,2,1,0,0.32,0.16,0.5,0.0
403881,f,False,False,usa,san diego,nzy,44,25,8,2.04,16.62,8.1,0.75,0.38,2,0.28,3,american airlines,1,4,calgary,4,0.75,4,3,starwood,4,2.5,2969.27,594.33,594.33,4,3,1,0,0,0,0,4,4,2,0,1,1,0.32,0.16,0.5,0.0
404879,f,True,False,usa,newark,ewr,39,25,8,1.97,15.88,8.12,0.62,0.25,0,,4,american airlines,1,4,chicago,4,0.5,3,3,best western,4,2.62,1311.05,594.36,594.36,4,2,1,0,1,0,0,4,4,1,0,3,0,0.32,0.16,0.5,0.0
405305,f,True,True,usa,san francisco,sfo,45,25,9,1.91,15.44,8.06,0.44,0.22,2,0.2,3,airtran airways,1,2,chicago,3,0.44,3,2,marriott,3,1.0,2872.21,399.96,399.96,6,2,1,0,0,0,0,3,6,1,0,2,0,0.36,0.12,0.33,0.0
406210,f,False,True,usa,anchorage,anc,22,25,8,1.44,11.62,8.01,0.25,0.12,2,0.2,2,all nippon airways,1,2,las vegas,2,0.25,2,2,accor,2,2.12,4784.92,356.35,356.35,6,1,1,0,0,0,0,2,6,1,0,1,0,0.32,0.08,0.25,0.0
407118,f,True,False,usa,new york,jfk,53,25,8,2.86,14.0,6.98,0.75,0.38,1,0.15,3,american airlines,1,2,austin,2,0.5,3,2,accor,4,6.75,1871.78,1192.46,1192.46,4,3,1,0,0,0,1,3,4,4,0,0,0,0.32,0.16,0.5,0.25
407250,f,False,False,usa,laredo,lrd,37,25,8,2.22,17.88,7.99,0.5,0.12,2,0.18,4,air canada,1,4,charlotte,4,0.38,3,3,accor,4,2.12,2724.42,408.07,408.07,4,3,0,0,1,0,0,4,4,2,1,1,0,0.32,0.16,0.5,0.0
407275,f,False,False,usa,philadelphia,pne,42,25,7,1.73,13.86,7.92,0.43,0.14,1,0.25,3,air canada,1,3,montreal,3,0.29,2,2,best western,3,2.86,1381.65,496.76,496.76,4,2,0,0,1,0,0,3,4,2,0,1,0,0.28,0.12,0.43,0.0
407434,f,True,True,canada,halifax,yaw,53,25,8,0.96,7.75,8.04,0.0,0.0,2,0.1,0,,0,0,,0,0.25,1,1,four seasons,1,1.25,,221.25,221.25,7,0,0,0,0,1,0,1,7,1,0,0,0,0.32,0.04,0.12,0.0
407642,f,False,False,canada,hamilton,yhm,30,25,8,1.73,13.88,7.95,0.25,0.0,1,0.25,2,air canada,1,2,houston,2,0.25,2,2,radisson,2,0.88,1303.08,212.97,212.97,6,2,0,0,0,0,0,2,6,0,0,2,0,0.32,0.08,0.25,0.0
408551,f,True,True,usa,chicago,ugn,44,25,9,1.3,10.33,8.02,0.22,0.11,4,0.12,2,alaska airlines,1,2,fresno,2,0.22,2,2,intercontinental,2,1.0,1745.22,217.71,217.71,7,2,0,0,0,0,0,2,7,1,0,1,0,0.36,0.08,0.22,0.0
409073,f,True,False,usa,sacramento,mcc,43,25,8,2.75,22.25,7.93,0.38,0.38,0,,3,alaska airlines,1,2,new york,3,0.38,3,3,shangri-la,3,1.38,3017.86,348.57,348.57,5,3,0,0,0,0,0,3,5,0,2,0,1,0.32,0.12,0.38,0.0
411179,f,False,False,usa,san jose,sjc,52,25,8,17.54,45.75,7.36,0.38,0.12,2,0.15,2,kenmore air,1,2,seattle,2,0.62,3,3,extended stay,4,3.5,1626.49,750.53,704.54,4,3,0,0,0,1,1,3,4,2,1,1,0,0.32,0.16,0.5,0.25
411701,f,False,False,canada,calgary,yyc,41,25,8,2.41,19.62,8.14,0.12,0.12,2,0.22,1,american airlines,1,1,new york,1,0.25,2,2,crowne plaza,2,0.62,3277.11,151.28,151.28,6,1,0,0,0,1,0,2,6,0,2,0,0,0.32,0.08,0.25,0.0
413128,f,False,False,canada,hamilton,yhm,30,25,10,2.0,16.1,7.92,0.6,0.1,4,0.1,4,air canada,1,4,edmonton,4,0.7,5,4,choice hotels,5,3.8,946.76,1370.38,1338.46,5,4,0,0,0,1,0,5,5,3,1,1,0,0.4,0.2,0.5,0.0
413340,f,True,True,usa,nashville,bna,48,25,8,1.87,15.0,8.01,0.38,0.25,1,0.15,3,delta air lines,1,3,chicago,3,0.12,1,1,hilton,3,2.38,1005.42,203.51,201.53,5,1,0,0,2,0,0,3,5,2,0,1,0,0.32,0.12,0.38,0.0
413418,f,False,False,usa,knoxville,tys,55,25,8,1.52,12.25,8.07,0.38,0.38,3,0.13,1,american airlines,1,1,new york,1,0.38,2,2,marriott,3,2.38,1040.24,107.96,107.96,5,1,0,0,1,1,0,3,5,2,0,1,0,0.32,0.12,0.38,0.0
413658,f,True,True,usa,philadelphia,pne,52,25,8,9.13,22.5,7.26,0.88,0.62,2,0.12,2,airtran airways,1,2,las vegas,2,0.38,2,2,choice hotels,4,3.0,2702.97,665.82,640.5,4,2,0,0,1,1,1,3,4,1,2,1,0,0.32,0.16,0.5,0.25
414128,f,False,False,usa,seattle,bfi,28,25,9,1.87,15.11,7.92,0.56,0.11,3,0.07,2,westjet,1,3,detroit,3,0.67,4,4,conrad,4,2.0,3507.4,947.52,921.33,5,2,1,0,0,1,0,4,5,1,2,1,0,0.36,0.16,0.44,0.0
415282,f,True,True,usa,portland,pwm,42,25,8,1.45,11.62,7.98,0.5,0.0,3,0.15,2,alaska airlines,1,2,los angeles,2,0.5,2,2,extended stay,2,1.38,2301.39,464.73,464.73,6,2,0,0,0,0,0,2,6,1,1,0,0,0.32,0.08,0.25,0.0
415381,f,True,False,usa,chicago,ugn,46,25,8,1.68,13.5,8.11,0.38,0.38,1,0.15,3,ryanair,1,3,dallas,3,0.25,2,2,banyan tree,3,1.38,970.47,154.9,154.9,5,1,1,0,1,0,0,3,5,1,2,0,0,0.32,0.12,0.38,0.0
415581,f,True,False,usa,new york,jfk,43,25,8,1.76,14.12,8.06,0.38,0.25,1,0.1,3,cape air,1,3,boston,3,0.38,3,3,best western,3,3.12,1893.9,466.47,466.47,5,3,0,0,0,0,0,3,5,1,1,1,0,0.32,0.12,0.38,0.0
416319,f,True,False,usa,new york,lga,56,25,7,3.53,28.43,8.05,0.14,0.14,2,0.15,1,allegiant air,1,1,columbus,1,0.14,1,1,rosewood,1,0.57,768.5,55.62,55.62,6,1,0,0,0,0,0,1,6,0,0,1,0,0.28,0.04,0.14,0.0
416580,f,False,False,usa,fort worth,ftw,44,25,8,15.47,40.0,7.15,0.62,0.12,2,0.08,3,united airlines,1,4,el paso,4,1.0,4,4,banyan tree,6,3.75,1276.66,382.42,373.52,2,4,0,0,1,1,1,5,2,3,1,2,0,0.32,0.24,0.75,0.17
417679,f,False,False,usa,new york,lga,38,25,8,2.19,17.62,8.1,0.75,0.25,4,0.18,3,american airlines,1,5,chicago,5,0.5,4,3,shangri-la,5,3.0,2191.79,628.98,588.78,3,4,0,0,1,0,0,5,3,2,2,1,0,0.32,0.2,0.62,0.0
418329,m,False,True,usa,detroit,det,50,25,8,2.61,21.12,8.0,0.38,0.25,4,0.14,3,aeroméxico,1,2,montreal,3,0.38,3,3,banyan tree,3,4.12,825.11,500.82,416.41,5,3,0,0,0,0,0,3,5,3,0,0,0,0.32,0.12,0.38,0.0
418488,f,True,False,canada,toronto,yyz,39,25,8,3.03,24.62,8.16,0.5,0.25,3,0.28,3,american airlines,1,3,new york,4,0.5,4,4,banyan tree,4,2.88,2074.6,539.08,539.08,4,4,0,0,0,0,0,4,4,1,2,1,0,0.32,0.16,0.5,0.0
418692,f,False,False,usa,fort worth,ftw,40,25,9,14.6,32.33,7.28,0.33,0.11,3,0.08,2,japan airlines,1,2,tokyo,2,0.33,2,2,banyan tree,3,3.22,7428.02,958.43,954.05,6,3,0,0,0,0,1,2,6,3,0,0,0,0.36,0.12,0.33,0.33
420648,f,True,True,usa,portland,pdx,53,25,8,1.46,11.88,8.2,0.25,0.0,3,0.12,2,air canada,1,2,baltimore,2,0.25,2,1,hyatt,3,3.88,3829.27,578.39,552.88,5,1,0,0,1,1,0,3,5,3,0,0,0,0.32,0.12,0.38,0.0
420669,f,True,True,canada,calgary,yyc,51,25,8,22.69,63.5,6.34,0.62,0.38,1,0.1,3,american airlines,1,2,new york,2,0.5,3,3,aman resorts,6,3.75,3256.19,740.26,740.26,2,4,0,0,1,1,2,4,2,2,3,0,1,0.32,0.24,0.75,0.33
421247,f,True,True,usa,memphis,mem,43,25,8,2.78,22.38,8.07,0.5,0.25,3,0.07,4,air france,1,4,columbus,4,0.5,4,3,radisson,4,2.25,1051.73,401.82,388.77,4,4,0,0,0,0,0,4,4,2,1,0,1,0.32,0.16,0.5,0.0
421515,f,False,False,canada,winnipeg,yav,32,25,8,2.78,22.5,8.15,0.25,0.12,2,0.1,2,delta air lines,1,2,edmonton,2,0.25,2,2,aman resorts,2,1.0,1859.18,173.64,169.24,6,2,0,0,0,0,0,2,6,1,1,0,0,0.32,0.08,0.25,0.0
421666,f,False,True,usa,washington,iad,30,25,8,17.62,46.12,7.17,0.38,0.38,1,0.05,2,delta air lines,1,1,los angeles,1,0.38,2,2,starwood,3,1.25,3674.04,266.97,266.97,5,3,0,0,0,0,1,2,5,0,1,0,2,0.32,0.12,0.38,0.33
421700,f,False,True,usa,richmond,ric,41,25,8,2.17,17.62,8.19,0.5,0.0,3,0.13,2,delta air lines,1,3,chicago,3,0.5,3,3,choice hotels,3,2.88,1902.84,413.37,350.89,5,3,0,0,0,0,0,3,5,3,0,0,0,0.32,0.12,0.38,0.0
421870,m,True,True,usa,little rock,lit,30,25,8,2.04,16.5,8.15,1.25,1.0,3,0.12,3,lacsa,1,3,kuala lumpur,3,0.25,2,2,fairmont,3,3.62,6591.73,3027.63,3004.04,5,2,0,0,1,0,0,3,5,2,0,1,0,0.32,0.12,0.38,0.0
422066,f,True,True,usa,cincinnati,cvg,56,25,8,2.19,17.75,8.11,0.62,0.62,2,0.12,3,united airlines,1,4,houston,4,0.62,4,4,crowne plaza,4,3.75,1654.73,547.62,543.22,4,4,0,0,0,0,0,4,4,2,0,2,0,0.32,0.16,0.5,0.0
422668,f,False,False,usa,houston,hou,18,25,8,1.56,12.62,8.02,0.0,0.0,3,0.15,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.32,0.0,0.0,
423042,f,False,True,canada,ottawa,yow,43,25,8,5.56,31.38,7.23,0.62,0.38,3,0.1,3,porter airlines,1,4,toronto,4,0.75,5,5,choice hotels,7,4.0,942.02,576.42,548.39,1,4,0,0,1,2,1,6,1,4,1,1,1,0.32,0.28,0.88,0.14
423413,f,False,False,usa,new york,lga,18,25,8,2.06,16.62,8.05,0.0,0.0,3,0.25,0,,0,0,,0,0.25,1,1,intercontinental,1,2.62,,706.12,706.12,7,0,0,0,0,1,0,1,7,1,0,0,0,0.32,0.04,0.12,0.0
424553,f,True,False,usa,oklahoma city,tik,50,25,8,3.35,27.0,7.99,0.12,0.12,3,0.33,1,kuwait airways,1,1,new york,1,0.38,3,3,banyan tree,3,2.62,2140.45,321.04,321.04,5,1,0,0,0,2,0,3,5,2,0,1,0,0.32,0.12,0.38,0.0
425632,f,True,False,usa,tampa,mcf,46,25,8,1.39,11.25,8.05,0.25,0.12,2,0.08,1,united airlines,1,2,las vegas,2,0.25,2,2,banyan tree,3,1.88,2498.57,433.12,431.18,5,1,0,0,1,1,0,3,5,1,0,1,1,0.32,0.12,0.38,0.0
425653,m,False,True,usa,portland,pdx,21,25,8,1.5,12.12,8.11,0.0,0.0,1,0.1,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.32,0.0,0.0,
425953,f,True,False,usa,nashville,bna,38,25,8,2.8,22.62,8.04,0.88,0.0,1,0.2,4,air berlin,1,2,chicago,3,0.88,4,4,extended stay,4,2.25,784.73,222.3,207.42,4,4,0,0,0,0,0,4,4,1,1,2,0,0.32,0.16,0.5,0.0
425966,f,True,False,usa,las vegas,las,56,25,8,1.44,11.75,8.09,0.25,0.12,0,,2,air canada,1,2,montreal,2,0.25,2,2,aman resorts,2,1.12,3533.08,247.46,247.46,6,2,0,0,0,0,0,2,6,1,1,0,0,0.32,0.08,0.25,0.0
426478,f,False,False,canada,hamilton,yhm,26,25,8,7.25,18.5,7.16,0.25,0.0,3,0.13,1,germanwings,1,1,berlin,1,0.12,1,1,radisson,3,3.5,6560.11,487.44,472.56,5,1,0,0,1,1,1,2,5,2,1,0,0,0.32,0.12,0.38,0.33
427426,f,False,False,usa,san diego,san,37,25,8,1.89,15.12,7.88,0.38,0.12,3,0.15,3,allegiant air,1,3,austin,3,0.25,2,2,crowne plaza,3,1.38,1478.5,122.33,122.33,5,2,0,0,1,0,0,3,5,0,2,1,0,0.32,0.12,0.38,0.0
427506,f,True,True,usa,norfolk,orf,55,25,8,16.39,40.5,7.21,0.5,0.38,1,0.35,3,delta air lines,1,2,los angeles,3,0.5,3,3,banyan tree,4,2.0,2137.08,518.08,495.95,4,4,0,0,0,0,1,3,4,2,1,1,0,0.32,0.16,0.5,0.25
428056,m,False,False,canada,vancouver,yvr,38,25,8,2.15,17.38,8.07,0.5,0.0,3,0.15,4,airtran airways,1,4,baltimore,4,0.38,3,3,extended stay,4,2.62,3355.9,572.16,572.16,4,3,0,0,1,0,0,4,4,2,1,1,0,0.32,0.16,0.5,0.0
428552,f,True,False,usa,new york,lga,37,25,8,1.6,12.75,7.99,0.25,0.0,2,0.18,2,delta air lines,1,2,fort worth,2,0.25,2,2,banyan tree,2,1.0,2275.55,174.36,150.99,6,2,0,0,0,0,0,2,6,0,1,1,0,0.32,0.08,0.25,0.0
428858,f,False,False,usa,san diego,nzy,21,25,8,17.68,46.5,7.23,0.38,0.12,1,0.1,2,transaero airlines,1,2,moscow,2,0.5,3,3,fairmont,4,5.0,7887.91,1512.42,1512.42,4,3,0,0,0,1,1,3,4,4,0,0,0,0.32,0.16,0.5,0.25
429345,m,True,True,usa,tallahassee,tlh,66,25,8,2.13,17.0,7.97,0.0,0.0,3,0.08,0,,0,0,,0,0.12,1,1,radisson,1,0.88,,104.12,93.71,7,0,0,0,0,1,0,1,7,1,0,0,0,0.32,0.04,0.12,0.0
429375,f,False,False,usa,new york,lga,34,25,8,13.68,33.5,7.2,0.5,0.25,0,,3,brussels airlines,1,3,brussels,3,0.25,2,2,conrad,4,2.5,3451.15,480.98,480.98,4,3,0,0,1,0,1,3,4,1,2,1,0,0.32,0.16,0.5,0.25
430722,m,False,False,usa,mobile,bfm,29,25,8,15.66,40.75,7.27,0.5,0.25,2,0.15,3,delta air lines,1,3,calgary,3,0.5,3,3,hyatt,4,2.62,2119.05,701.62,665.97,4,4,0,0,0,0,1,3,4,3,1,0,0,0.32,0.16,0.5,0.25
431144,f,True,False,usa,cincinnati,cvg,52,25,8,1.6,12.88,7.98,0.12,0.0,3,0.22,1,delta air lines,1,1,fort worth,1,0.25,2,2,accor,2,1.5,1334.76,277.48,235.48,6,1,0,0,0,1,0,2,6,1,0,1,0,0.32,0.08,0.25,0.0
